COBERTURA,ANIO,MES,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,VALOR,INDICE,ESTATUS
Nacional,2006,Diciembre,Metales Preciosos,Oro,Kilogramos,4149.6,911733.106,98.878,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Preciosos,Plata,Kilogramos,205779.0,955309.553,92.553,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Plomo,Toneladas,9641.0,180628.785,114.847,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Cobre,Toneladas,30516.0,2211823.197,136.328,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Zinc,Toneladas,36759.0,1758331.223,111.022,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,65.0,0.0,205.263,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,125.0,1095.258,292.398,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,101.0,15070.03,107.067,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Estaño,Toneladas,2.0,252.08,160.0,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,123.0,5148.763,96.0,Cifras Definitivas.
Nacional,2006,Diciembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,536.0,315602.658,82.488,Cifras Definitivas.
Nacional,2006,Diciembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,863354.0,356563.02,99.592,Cifras Definitivas.
Nacional,2006,Diciembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,133107.0,383447.192,103.224,Cifras Definitivas.
Nacional,2006,Diciembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,657758.0,397091.642,102.163,Cifras Definitivas.
Nacional,2006,Diciembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,1765.0,2768.919,12.466,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Azufre,Toneladas,85825.0,25260.732,98.924,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Grafito,Toneladas,430.0,537.081,71.379,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Barita,Toneladas,16869.0,20189.663,144.523,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Dolomita,Toneladas,98467.0,9551.084,95.755,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Fluorita,Toneladas,67950.0,89062.065,77.096,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Caolin,Toneladas,339.0,608.042,4.795,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Arena Silica,Toneladas,251637.0,99223.514,108.657,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Yeso,Toneladas,512593.0,43810.284,119.785,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Fosforita,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Wollastonita,Toneladas,5198.0,11275.829,133.157,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Celestita,Toneladas,12418.0,6181.013,503.076,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Feldespato,Toneladas,43213.0,13686.767,116.394,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Sal,Toneladas,583045.0,79882.415,79.427,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Diatomita,Toneladas,6141.0,14730.466,57.332,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52500.0,57723.172,101.942,Cifras Definitivas.
Nacional,2006,Diciembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Enero,Metales Preciosos,Oro,Kilogramos,3884.1,862168.298,92.54,Cifras Definitivas.
Nacional,2007,Enero,Metales Preciosos,Plata,Kilogramos,214523.0,971039.977,96.486,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Plomo,Toneladas,8228.0,150015.299,98.025,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Cobre,Toneladas,32553.0,2019606.357,145.423,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Zinc,Toneladas,38149.0,1580745.798,115.223,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Antimonio,Toneladas,60.0,0.0,189.474,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Bismuto,Toneladas,110.0,20680.373,116.608,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Estaño,Toneladas,2.0,256.226,160.0,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Cadmio,Toneladas,138.0,6611.291,106.839,Cifras Definitivas.
Nacional,2007,Enero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,486.0,288960.781,74.654,Cifras Definitivas.
Nacional,2007,Enero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1028481.0,426563.728,118.641,Cifras Definitivas.
Nacional,2007,Enero,Metales y Minerales Siderúrgicos,Coque,Toneladas,130186.0,372105.567,100.959,Cifras Definitivas.
Nacional,2007,Enero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,664676.0,398487.704,103.238,Cifras Definitivas.
Nacional,2007,Enero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,2331.0,3305.733,16.463,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Azufre,Toneladas,93869.0,30116.861,108.196,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Grafito,Toneladas,812.0,1128.604,134.79,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Barita,Toneladas,17763.0,22262.101,152.183,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Dolomita,Toneladas,96192.0,7860.906,93.542,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Fluorita,Toneladas,73736.0,101683.566,83.66,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Caolin,Toneladas,7582.0,13051.23,106.924,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Arena Silica,Toneladas,217770.0,90877.163,94.033,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Yeso,Toneladas,559475.0,47350.612,130.74,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Fosforita,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Wollastonita,Toneladas,6258.0,15060.878,160.311,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Celestita,Toneladas,10822.0,5442.733,438.419,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Feldespato,Toneladas,33572.0,13642.016,90.426,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Sal,Toneladas,648493.0,90885.702,88.343,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Diatomita,Toneladas,5641.0,20410.983,52.664,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,51500.0,55455.149,100.0,Cifras Definitivas.
Nacional,2007,Enero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,1100.0,1347.168,30.66,Cifras Definitivas.
Nacional,2007,Febrero,Metales Preciosos,Oro,Kilogramos,2288.8,537473.825,54.538,Cifras Definitivas.
Nacional,2007,Febrero,Metales Preciosos,Plata,Kilogramos,155573.0,766803.901,69.972,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Plomo,Toneladas,7860.0,153766.552,93.641,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Cobre,Toneladas,32543.0,2030684.196,145.379,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Zinc,Toneladas,38017.0,1383100.031,114.824,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Antimonio,Toneladas,22.0,0.0,69.474,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Arsenico,Toneladas,115.0,1026.506,269.006,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Bismuto,Toneladas,100.0,19366.845,106.007,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,146.94,80.0,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Cadmio,Toneladas,126.0,6635.541,97.548,Cifras Definitivas.
Nacional,2007,Febrero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,563.0,344517.519,86.482,Cifras Definitivas.
Nacional,2007,Febrero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1023208.0,419933.837,118.032,Cifras Definitivas.
Nacional,2007,Febrero,Metales y Minerales Siderúrgicos,Coque,Toneladas,117434.0,327778.728,91.07,Cifras Definitivas.
Nacional,2007,Febrero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,603805.0,358953.879,93.783,Cifras Definitivas.
Nacional,2007,Febrero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,18019.0,25671.54,127.262,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Azufre,Toneladas,87753.0,28485.59,101.146,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Grafito,Toneladas,891.0,1257.244,147.904,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Barita,Toneladas,14395.0,18005.439,123.328,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Dolomita,Toneladas,81585.0,7370.552,79.338,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Fluorita,Toneladas,69803.0,96780.952,79.198,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Caolin,Toneladas,8291.0,18382.958,116.923,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Arena Silica,Toneladas,223637.0,94040.029,96.566,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Yeso,Toneladas,546454.0,49637.171,127.697,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Fosforita,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Wollastonita,Toneladas,6495.0,16915.039,166.382,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Celestita,Toneladas,12701.0,6426.177,514.54,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Feldespato,Toneladas,34117.0,13230.095,91.894,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Sal,Toneladas,564668.0,92524.835,76.924,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Diatomita,Toneladas,7232.0,17118.484,67.517,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,45500.0,47770.268,88.35,Cifras Definitivas.
Nacional,2007,Febrero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,2600.0,3154.432,72.469,Cifras Definitivas.
Nacional,2007,Marzo,Metales Preciosos,Oro,Kilogramos,3430.4,803190.598,81.723,Cifras Definitivas.
Nacional,2007,Marzo,Metales Preciosos,Plata,Kilogramos,192343.0,905168.851,86.51,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Plomo,Toneladas,9319.0,198358.199,111.023,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Cobre,Toneladas,37316.0,2677528.349,166.701,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Zinc,Toneladas,37107.0,1349866.335,112.076,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Antimonio,Toneladas,20.0,0.0,63.158,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Arsenico,Toneladas,201.0,1803.399,470.175,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Bismuto,Toneladas,101.0,24417.195,107.067,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,159.127,80.0,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Cadmio,Toneladas,143.0,7879.87,110.71,Cifras Definitivas.
Nacional,2007,Marzo,Metales Industriales No Ferrosos,Molibdeno,Toneladas,665.0,449058.296,102.151,Cifras Definitivas.
Nacional,2007,Marzo,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1135725.0,467280.312,131.012,Cifras Definitivas.
Nacional,2007,Marzo,Metales y Minerales Siderúrgicos,Coque,Toneladas,131138.0,367863.072,101.697,Cifras Definitivas.
Nacional,2007,Marzo,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,585050.0,304129.919,90.87,Cifras Definitivas.
Nacional,2007,Marzo,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,16808.0,24223.536,118.709,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Azufre,Toneladas,95966.0,27185.943,110.613,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Grafito,Toneladas,1204.0,1609.872,199.862,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Barita,Toneladas,23153.0,28930.762,198.361,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Dolomita,Toneladas,95144.0,8359.12,92.522,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Fluorita,Toneladas,59911.0,85351.068,67.975,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Caolin,Toneladas,8327.0,14567.559,117.416,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Arena Silica,Toneladas,288243.0,120499.41,124.463,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Yeso,Toneladas,600744.0,53666.865,140.384,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Fosforita,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Wollastonita,Toneladas,4758.0,15227.755,121.885,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Celestita,Toneladas,13046.0,6638.566,528.517,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Feldespato,Toneladas,40297.0,16746.265,108.539,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Sal,Toneladas,652126.0,121948.842,88.838,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Diatomita,Toneladas,6950.0,16270.562,64.885,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52000.0,55349.008,100.971,Cifras Definitivas.
Nacional,2007,Marzo,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3400.0,4299.344,94.767,Cifras Definitivas.
Nacional,2007,Abril,Metales Preciosos,Oro,Kilogramos,2564.2,615152.09,61.09,Cifras Definitivas.
Nacional,2007,Abril,Metales Preciosos,Plata,Kilogramos,122538.0,594356.169,55.114,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Plomo,Toneladas,4939.0,108573.14,58.841,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Cobre,Toneladas,34178.0,2916157.261,152.683,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Zinc,Toneladas,34639.0,1353793.278,104.622,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Antimonio,Toneladas,21.0,0.0,66.316,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Arsenico,Toneladas,197.0,1696.57,460.819,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Bismuto,Toneladas,77.0,23499.816,81.625,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Estaño,Toneladas,1.0,158.895,80.0,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Cadmio,Toneladas,138.0,9324.564,106.839,Cifras Definitivas.
Nacional,2007,Abril,Metales Industriales No Ferrosos,Molibdeno,Toneladas,577.0,388956.862,88.633,Cifras Definitivas.
Nacional,2007,Abril,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,975032.0,410727.399,112.475,Cifras Definitivas.
Nacional,2007,Abril,Metales y Minerales Siderúrgicos,Coque,Toneladas,126496.0,350612.252,98.098,Cifras Definitivas.
Nacional,2007,Abril,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,616336.0,370909.509,95.73,Cifras Definitivas.
Nacional,2007,Abril,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,15486.0,22048.945,109.372,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Azufre,Toneladas,91559.0,30058.139,105.533,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Grafito,Toneladas,768.0,1059.948,127.487,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Barita,Toneladas,15855.0,19247.352,135.836,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Dolomita,Toneladas,80262.0,6776.755,78.051,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Fluorita,Toneladas,84595.0,118362.279,95.981,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Caolin,Toneladas,8435.0,14757.688,118.954,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Arena Silica,Toneladas,227363.0,87314.213,98.175,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Yeso,Toneladas,501766.0,44593.965,117.254,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Fosforita,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Wollastonita,Toneladas,4935.0,13547.098,126.42,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Celestita,Toneladas,13735.0,6936.964,556.43,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Feldespato,Toneladas,33096.0,13456.105,89.144,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Sal,Toneladas,542121.0,81463.427,73.852,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Diatomita,Toneladas,7784.0,18602.522,72.671,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Sulfato de Sodio,Toneladas,49500.0,55696.063,96.117,Cifras Definitivas.
Nacional,2007,Abril,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3000.0,3816.06,83.618,Cifras Definitivas.
Nacional,2007,Mayo,Metales Preciosos,Oro,Kilogramos,3472.0,807007.069,82.724,Cifras Definitivas.
Nacional,2007,Mayo,Metales Preciosos,Plata,Kilogramos,215324.0,988793.642,96.846,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Plomo,Toneladas,10513.0,239071.249,125.248,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Cobre,Toneladas,34909.0,2903032.139,155.948,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Zinc,Toneladas,33852.0,1403592.964,102.245,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Antimonio,Toneladas,48.0,0.0,151.579,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Bismuto,Toneladas,103.0,35205.236,109.187,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Estaño,Toneladas,2.0,317.718,160.0,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Cadmio,Toneladas,119.0,13199.082,92.129,Cifras Definitivas.
Nacional,2007,Mayo,Metales Industriales No Ferrosos,Molibdeno,Toneladas,544.0,404572.24,83.564,Cifras Definitivas.
Nacional,2007,Mayo,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,924783.0,392964.147,106.678,Cifras Definitivas.
Nacional,2007,Mayo,Metales y Minerales Siderúrgicos,Coque,Toneladas,129909.0,359394.288,100.744,Cifras Definitivas.
Nacional,2007,Mayo,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,534773.0,325022.068,83.061,Cifras Definitivas.
Nacional,2007,Mayo,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21188.0,29725.069,149.643,Cifras Definitivas.
Nacional,2007,Mayo,Minerales No Metálicos,Azufre,Toneladas,89358.0,32612.153,102.996,Cifras Definitivas.
Nacional,2007,Mayo,Minerales No Metálicos,Grafito,Toneladas,934.0,1299.473,155.042,Cifras Definitivas.
Nacional,2007,Mayo,Minerales No Metálicos,Barita,Toneladas,15997.0,18432.063,137.053,Cifras Definitivas.
Nacional,2007,Mayo,Minerales No Metálicos,Dolomita,Toneladas,93920.0,8078.686,91.333,Cifras Definitivas.
Nacional,2007,Mayo,Minerales No Metálicos,Fluorita,Toneladas,89099.0,120717.919,101.091,Cifras Definitivas.
